[04:56:45] 🏗️ 建立自己的完整資料庫
[04:56:45]    探測最新 ID...
[04:56:46]    最新 ID: 37308
[04:56:46]    需要抓: 37308 篇
[08:23:36]    20300/37308 (54.4%) | 已抓 16020 篇 | 錯誤 4280 | 速度 1.6/秒 | 剩 ~173 分鐘
[08:24:36]    20400/37308 (54.7%) | 已抓 16102 篇 | 錯誤 4298 | 速度 1.6/秒 | 剩 ~172 分鐘
[08:25:39]    20500/37308 (54.9%) | 已抓 16160 篇 | 錯誤 4340 | 速度 1.6/秒 | 剩 ~171 分鐘
[08:26:39]    20600/37308 (55.2%) | 已抓 16236 篇 | 錯誤 4364 | 速度 1.6/秒 | 剩 ~170 分鐘
[08:27:41]    20700/37308 (55.5%) | 已抓 16322 篇 | 錯誤 4378 | 速度 1.6/秒 | 剩 ~169 分鐘
[08:28:44]    20800/37308 (55.8%) | 已抓 16391 篇 | 錯誤 4409 | 速度 1.6/秒 | 剩 ~168 分鐘
[08:29:45]    20900/37308 (56.0%) | 已抓 16478 篇 | 錯誤 4422 | 速度 1.6/秒 | 剩 ~167 分鐘
[08:30:49]    21000/37308 (56.3%) | 已抓 16562 篇 | 錯誤 4438 | 速度 1.6/秒 | 剩 ~166 分鐘
[08:31:51]    21100/37308 (56.6%) | 已抓 16613 篇 | 錯誤 4487 | 速度 1.6/秒 | 剩 ~165 分鐘
[08:32:52]    21200/37308 (56.8%) | 已抓 16672 篇 | 錯誤 4528 | 速度 1.6/秒 | 剩 ~164 分鐘
[08:33:53]    21300/37308 (57.1%) | 已抓 16752 篇 | 錯誤 4548 | 速度 1.6/秒 | 剩 ~163 分鐘
[08:34:54]    21400/37308 (57.4%) | 已抓 16839 篇 | 錯誤 4561 | 速度 1.6/秒 | 剩 ~162 分鐘
[08:35:56]    21500/37308 (57.6%) | 已抓 16929 篇 | 錯誤 4571 | 速度 1.6/秒 | 剩 ~161 分鐘
[08:36:57]    21600/37308 (57.9%) | 已抓 17014 篇 | 錯誤 4586 | 速度 1.6/秒 | 剩 ~160 分鐘
[08:37:59]    21700/37308 (58.2%) | 已抓 17096 篇 | 錯誤 4604 | 速度 1.6/秒 | 剩 ~159 分鐘
[08:38:58]    21800/37308 (58.4%) | 已抓 17180 篇 | 錯誤 4620 | 速度 1.6/秒 | 剩 ~158 分鐘
[08:39:59]    21900/37308 (58.7%) | 已抓 17267 篇 | 錯誤 4633 | 速度 1.6/秒 | 剩 ~157 分鐘
[08:41:00]    22000/37308 (59.0%) | 已抓 17350 篇 | 錯誤 4650 | 速度 1.6/秒 | 剩 ~156 分鐘
[08:42:02]    22100/37308 (59.2%) | 已抓 17442 篇 | 錯誤 4658 | 速度 1.6/秒 | 剩 ~155 分鐘
[08:43:02]    22200/37308 (59.5%) | 已抓 17531 篇 | 錯誤 4669 | 速度 1.6/秒 | 剩 ~154 分鐘
[08:44:03]    22300/37308 (59.8%) | 已抓 17616 篇 | 錯誤 4684 | 速度 1.6/秒 | 剩 ~153 分鐘
[08:45:03]    22400/37308 (60.0%) | 已抓 17704 篇 | 錯誤 4696 | 速度 1.6/秒 | 剩 ~152 分鐘
[08:46:04]    22500/37308 (60.3%) | 已抓 17785 篇 | 錯誤 4715 | 速度 1.6/秒 | 剩 ~151 分鐘
[08:47:05]    22600/37308 (60.6%) | 已抓 17882 篇 | 錯誤 4718 | 速度 1.6/秒 | 剩 ~150 分鐘
[08:48:06]    22700/37308 (60.8%) | 已抓 17965 篇 | 錯誤 4735 | 速度 1.6/秒 | 剩 ~149 分鐘
[08:49:07]    22800/37308 (61.1%) | 已抓 18060 篇 | 錯誤 4740 | 速度 1.6/秒 | 剩 ~148 分鐘
[08:50:07]    22900/37308 (61.4%) | 已抓 18150 篇 | 錯誤 4750 | 速度 1.6/秒 | 剩 ~147 分鐘
[08:51:09]    23000/37308 (61.6%) | 已抓 18238 篇 | 錯誤 4762 | 速度 1.6/秒 | 剩 ~146 分鐘
[08:52:11]    23100/37308 (61.9%) | 已抓 18332 篇 | 錯誤 4768 | 速度 1.6/秒 | 剩 ~145 分鐘
[08:53:13]    23200/37308 (62.2%) | 已抓 18417 篇 | 錯誤 4783 | 速度 1.6/秒 | 剩 ~144 分鐘
[08:54:15]    23300/37308 (62.5%) | 已抓 18489 篇 | 錯誤 4811 | 速度 1.6/秒 | 剩 ~143 分鐘
[08:55:17]    23400/37308 (62.7%) | 已抓 18571 篇 | 錯誤 4829 | 速度 1.6/秒 | 剩 ~142 分鐘
[08:56:18]    23500/37308 (63.0%) | 已抓 18625 篇 | 錯誤 4875 | 速度 1.6/秒 | 剩 ~141 分鐘
[08:57:19]    23600/37308 (63.3%) | 已抓 18697 篇 | 錯誤 4903 | 速度 1.6/秒 | 剩 ~140 分鐘
[08:58:19]    23700/37308 (63.5%) | 已抓 18764 篇 | 錯誤 4936 | 速度 1.6/秒 | 剩 ~139 分鐘
[08:59:20]    23800/37308 (63.8%) | 已抓 18837 篇 | 錯誤 4963 | 速度 1.6/秒 | 剩 ~138 分鐘
[09:00:20]    23900/37308 (64.1%) | 已抓 18900 篇 | 錯誤 5000 | 速度 1.6/秒 | 剩 ~137 分鐘
[09:01:22]    24000/37308 (64.3%) | 已抓 18981 篇 | 錯誤 5019 | 速度 1.6/秒 | 剩 ~136 分鐘
[09:02:24]    24100/37308 (64.6%) | 已抓 19057 篇 | 錯誤 5043 | 速度 1.6/秒 | 剩 ~135 分鐘
[09:03:25]    24200/37308 (64.9%) | 已抓 19142 篇 | 錯誤 5058 | 速度 1.6/秒 | 剩 ~134 分鐘
[09:04:26]    24300/37308 (65.1%) | 已抓 19195 篇 | 錯誤 5105 | 速度 1.6/秒 | 剩 ~133 分鐘
[09:05:27]    24400/37308 (65.4%) | 已抓 19269 篇 | 錯誤 5131 | 速度 1.6/秒 | 剩 ~132 分鐘
[09:06:27]    24500/37308 (65.7%) | 已抓 19350 篇 | 錯誤 5150 | 速度 1.6/秒 | 剩 ~131 分鐘
[09:07:30]    24600/37308 (65.9%) | 已抓 19440 篇 | 錯誤 5160 | 速度 1.6/秒 | 剩 ~130 分鐘
[09:08:30]    24700/37308 (66.2%) | 已抓 19517 篇 | 錯誤 5183 | 速度 1.6/秒 | 剩 ~128 分鐘
[09:09:31]    24800/37308 (66.5%) | 已抓 19606 篇 | 錯誤 5194 | 速度 1.6/秒 | 剩 ~127 分鐘
[09:10:33]    24900/37308 (66.7%) | 已抓 19693 篇 | 錯誤 5207 | 速度 1.6/秒 | 剩 ~126 分鐘
[09:11:34]    25000/37308 (67.0%) | 已抓 19783 篇 | 錯誤 5217 | 速度 1.6/秒 | 剩 ~125 分鐘
[09:12:35]    25100/37308 (67.3%) | 已抓 19851 篇 | 錯誤 5249 | 速度 1.6/秒 | 剩 ~124 分鐘
[09:13:36]    25200/37308 (67.5%) | 已抓 19945 篇 | 錯誤 5255 | 速度 1.6/秒 | 剩 ~123 分鐘
[09:14:39]    25300/37308 (67.8%) | 已抓 20036 篇 | 錯誤 5264 | 速度 1.6/秒 | 剩 ~122 分鐘
[09:15:40]    25400/37308 (68.1%) | 已抓 20116 篇 | 錯誤 5284 | 速度 1.6/秒 | 剩 ~121 分鐘
[09:16:41]    25500/37308 (68.3%) | 已抓 20184 篇 | 錯誤 5316 | 速度 1.6/秒 | 剩 ~120 分鐘
[09:17:44]    25600/37308 (68.6%) | 已抓 20249 篇 | 錯誤 5351 | 速度 1.6/秒 | 剩 ~119 分鐘
[09:18:46]    25700/37308 (68.9%) | 已抓 20336 篇 | 錯誤 5364 | 速度 1.6/秒 | 剩 ~118 分鐘
[09:19:48]    25800/37308 (69.2%) | 已抓 20422 篇 | 錯誤 5378 | 速度 1.6/秒 | 剩 ~117 分鐘
[09:20:51]    25900/37308 (69.4%) | 已抓 20509 篇 | 錯誤 5391 | 速度 1.6/秒 | 剩 ~116 分鐘
[09:21:54]    26000/37308 (69.7%) | 已抓 20597 篇 | 錯誤 5403 | 速度 1.6/秒 | 剩 ~115 分鐘
[09:22:55]    26100/37308 (70.0%) | 已抓 20669 篇 | 錯誤 5431 | 速度 1.6/秒 | 剩 ~114 分鐘
[09:23:55]    26200/37308 (70.2%) | 已抓 20752 篇 | 錯誤 5448 | 速度 1.6/秒 | 剩 ~113 分鐘
[09:24:55]    26300/37308 (70.5%) | 已抓 20835 篇 | 錯誤 5465 | 速度 1.6/秒 | 剩 ~112 分鐘
[09:25:55]    26400/37308 (70.8%) | 已抓 20921 篇 | 錯誤 5479 | 速度 1.6/秒 | 剩 ~111 分鐘
[09:26:56]    26500/37308 (71.0%) | 已抓 20996 篇 | 錯誤 5504 | 速度 1.6/秒 | 剩 ~110 分鐘
[09:27:57]    26600/37308 (71.3%) | 已抓 21087 篇 | 錯誤 5513 | 速度 1.6/秒 | 剩 ~109 分鐘
[09:28:58]    26700/37308 (71.6%) | 已抓 21173 篇 | 錯誤 5527 | 速度 1.6/秒 | 剩 ~108 分鐘
[09:29:58]    26800/37308 (71.8%) | 已抓 21239 篇 | 錯誤 5561 | 速度 1.6/秒 | 剩 ~107 分鐘
[09:30:59]    26900/37308 (72.1%) | 已抓 21316 篇 | 錯誤 5584 | 速度 1.6/秒 | 剩 ~106 分鐘
[09:32:00]    27000/37308 (72.4%) | 已抓 21392 篇 | 錯誤 5608 | 速度 1.6/秒 | 剩 ~105 分鐘
[09:33:01]    27100/37308 (72.6%) | 已抓 21481 篇 | 錯誤 5619 | 速度 1.6/秒 | 剩 ~104 分鐘
[09:34:01]    27200/37308 (72.9%) | 已抓 21568 篇 | 錯誤 5632 | 速度 1.6/秒 | 剩 ~103 分鐘
[09:35:01]    27300/37308 (73.2%) | 已抓 21649 篇 | 錯誤 5651 | 速度 1.6/秒 | 剩 ~102 分鐘
[09:36:00]    27400/37308 (73.4%) | 已抓 21739 篇 | 錯誤 5661 | 速度 1.6/秒 | 剩 ~101 分鐘
[09:36:59]    27500/37308 (73.7%) | 已抓 21830 篇 | 錯誤 5670 | 速度 1.6/秒 | 剩 ~100 分鐘
[09:37:59]    27600/37308 (74.0%) | 已抓 21907 篇 | 錯誤 5693 | 速度 1.6/秒 | 剩 ~99 分鐘
[09:38:58]    27700/37308 (74.2%) | 已抓 21999 篇 | 錯誤 5701 | 速度 1.6/秒 | 剩 ~98 分鐘
[09:39:57]    27800/37308 (74.5%) | 已抓 22088 篇 | 錯誤 5712 | 速度 1.6/秒 | 剩 ~97 分鐘
[09:40:58]    27900/37308 (74.8%) | 已抓 22178 篇 | 錯誤 5722 | 速度 1.6/秒 | 剩 ~96 分鐘
[09:41:58]    28000/37308 (75.1%) | 已抓 22272 篇 | 錯誤 5728 | 速度 1.6/秒 | 剩 ~95 分鐘
[09:43:00]    28100/37308 (75.3%) | 已抓 22363 篇 | 錯誤 5737 | 速度 1.6/秒 | 剩 ~94 分鐘
[09:44:03]    28200/37308 (75.6%) | 已抓 22452 篇 | 錯誤 5748 | 速度 1.6/秒 | 剩 ~93 分鐘
[09:45:04]    28300/37308 (75.9%) | 已抓 22516 篇 | 錯誤 5784 | 速度 1.6/秒 | 剩 ~92 分鐘
[09:46:08]    28400/37308 (76.1%) | 已抓 22576 篇 | 錯誤 5824 | 速度 1.6/秒 | 剩 ~91 分鐘
[09:47:08]    28500/37308 (76.4%) | 已抓 22665 篇 | 錯誤 5835 | 速度 1.6/秒 | 剩 ~90 分鐘
[09:48:11]    28600/37308 (76.7%) | 已抓 22734 篇 | 錯誤 5866 | 速度 1.6/秒 | 剩 ~89 分鐘
[09:49:11]    28700/37308 (76.9%) | 已抓 22827 篇 | 錯誤 5873 | 速度 1.6/秒 | 剩 ~88 分鐘
[09:50:13]    28800/37308 (77.2%) | 已抓 22910 篇 | 錯誤 5890 | 速度 1.6/秒 | 剩 ~87 分鐘
[09:51:14]    28900/37308 (77.5%) | 已抓 22984 篇 | 錯誤 5916 | 速度 1.6/秒 | 剩 ~86 分鐘
[09:52:16]    29000/37308 (77.7%) | 已抓 23054 篇 | 錯誤 5946 | 速度 1.6/秒 | 剩 ~85 分鐘
[09:53:18]    29100/37308 (78.0%) | 已抓 23119 篇 | 錯誤 5981 | 速度 1.6/秒 | 剩 ~84 分鐘
[09:54:21]    29200/37308 (78.3%) | 已抓 23197 篇 | 錯誤 6003 | 速度 1.6/秒 | 剩 ~83 分鐘
[09:55:22]    29300/37308 (78.5%) | 已抓 23272 篇 | 錯誤 6028 | 速度 1.6/秒 | 剩 ~82 分鐘
[09:56:22]    29400/37308 (78.8%) | 已抓 23361 篇 | 錯誤 6039 | 速度 1.6/秒 | 剩 ~81 分鐘
[09:57:26]    29500/37308 (79.1%) | 已抓 23431 篇 | 錯誤 6069 | 速度 1.6/秒 | 剩 ~80 分鐘
[09:58:27]    29600/37308 (79.3%) | 已抓 23507 篇 | 錯誤 6093 | 速度 1.6/秒 | 剩 ~79 分鐘
[09:59:29]    29700/37308 (79.6%) | 已抓 23582 篇 | 錯誤 6118 | 速度 1.6/秒 | 剩 ~78 分鐘
[10:00:31]    29800/37308 (79.9%) | 已抓 23665 篇 | 錯誤 6135 | 速度 1.6/秒 | 剩 ~77 分鐘
[10:01:31]    29900/37308 (80.1%) | 已抓 23744 篇 | 錯誤 6156 | 速度 1.6/秒 | 剩 ~76 分鐘
[10:02:32]    30000/37308 (80.4%) | 已抓 23828 篇 | 錯誤 6172 | 速度 1.6/秒 | 剩 ~74 分鐘
[10:03:32]    30100/37308 (80.7%) | 已抓 23924 篇 | 錯誤 6176 | 速度 1.6/秒 | 剩 ~73 分鐘
[10:04:34]    30200/37308 (80.9%) | 已抓 24013 篇 | 錯誤 6187 | 速度 1.6/秒 | 剩 ~72 分鐘
[10:05:37]    30300/37308 (81.2%) | 已抓 24094 篇 | 錯誤 6206 | 速度 1.6/秒 | 剩 ~71 分鐘
[10:06:39]    30400/37308 (81.5%) | 已抓 24174 篇 | 錯誤 6226 | 速度 1.6/秒 | 剩 ~70 分鐘
[10:07:42]    30500/37308 (81.8%) | 已抓 24261 篇 | 錯誤 6239 | 速度 1.6/秒 | 剩 ~69 分鐘
[10:08:43]    30600/37308 (82.0%) | 已抓 24339 篇 | 錯誤 6261 | 速度 1.6/秒 | 剩 ~68 分鐘
[10:09:45]    30700/37308 (82.3%) | 已抓 24419 篇 | 錯誤 6281 | 速度 1.6/秒 | 剩 ~67 分鐘
[10:10:46]    30800/37308 (82.6%) | 已抓 24494 篇 | 錯誤 6306 | 速度 1.6/秒 | 剩 ~66 分鐘
[10:11:47]    30900/37308 (82.8%) | 已抓 24565 篇 | 錯誤 6335 | 速度 1.6/秒 | 剩 ~65 分鐘
[10:12:50]    31000/37308 (83.1%) | 已抓 24646 篇 | 錯誤 6354 | 速度 1.6/秒 | 剩 ~64 分鐘
[10:13:50]    31100/37308 (83.4%) | 已抓 24726 篇 | 錯誤 6374 | 速度 1.6/秒 | 剩 ~63 分鐘
[10:14:53]    31200/37308 (83.6%) | 已抓 24793 篇 | 錯誤 6407 | 速度 1.6/秒 | 剩 ~62 分鐘
[10:15:56]    31300/37308 (83.9%) | 已抓 24873 篇 | 錯誤 6427 | 速度 1.6/秒 | 剩 ~61 分鐘
[10:16:56]    31400/37308 (84.2%) | 已抓 24956 篇 | 錯誤 6444 | 速度 1.6/秒 | 剩 ~60 分鐘
[10:17:57]    31500/37308 (84.4%) | 已抓 25043 篇 | 錯誤 6457 | 速度 1.6/秒 | 剩 ~59 分鐘
[10:18:59]    31600/37308 (84.7%) | 已抓 25128 篇 | 錯誤 6472 | 速度 1.6/秒 | 剩 ~58 分鐘
[10:20:00]    31700/37308 (85.0%) | 已抓 25196 篇 | 錯誤 6504 | 速度 1.6/秒 | 剩 ~57 分鐘
[10:21:02]    31800/37308 (85.2%) | 已抓 25286 篇 | 錯誤 6514 | 速度 1.6/秒 | 剩 ~56 分鐘
[10:22:03]    31900/37308 (85.5%) | 已抓 25362 篇 | 錯誤 6538 | 速度 1.6/秒 | 剩 ~55 分鐘
[10:23:05]    32000/37308 (85.8%) | 已抓 25434 篇 | 錯誤 6566 | 速度 1.6/秒 | 剩 ~54 分鐘
[10:24:07]    32100/37308 (86.0%) | 已抓 25516 篇 | 錯誤 6584 | 速度 1.6/秒 | 剩 ~53 分鐘
[10:25:09]    32200/37308 (86.3%) | 已抓 25590 篇 | 錯誤 6610 | 速度 1.6/秒 | 剩 ~52 分鐘
[10:26:09]    32300/37308 (86.6%) | 已抓 25678 篇 | 錯誤 6622 | 速度 1.6/秒 | 剩 ~51 分鐘
[10:27:10]    32400/37308 (86.8%) | 已抓 25767 篇 | 錯誤 6633 | 速度 1.6/秒 | 剩 ~50 分鐘
[10:28:12]    32500/37308 (87.1%) | 已抓 25850 篇 | 錯誤 6650 | 速度 1.6/秒 | 剩 ~49 分鐘
[10:29:15]    32600/37308 (87.4%) | 已抓 25933 篇 | 錯誤 6667 | 速度 1.6/秒 | 剩 ~48 分鐘
[10:30:18]    32700/37308 (87.6%) | 已抓 26021 篇 | 錯誤 6679 | 速度 1.6/秒 | 剩 ~47 分鐘
[10:31:21]    32800/37308 (87.9%) | 已抓 26104 篇 | 錯誤 6696 | 速度 1.6/秒 | 剩 ~46 分鐘
[10:32:25]    32900/37308 (88.2%) | 已抓 26173 篇 | 錯誤 6727 | 速度 1.6/秒 | 剩 ~45 分鐘
[10:33:25]    33000/37308 (88.5%) | 已抓 26252 篇 | 錯誤 6748 | 速度 1.6/秒 | 剩 ~44 分鐘
[10:34:26]    33100/37308 (88.7%) | 已抓 26335 篇 | 錯誤 6765 | 速度 1.6/秒 | 剩 ~43 分鐘
[10:35:28]    33200/37308 (89.0%) | 已抓 26406 篇 | 錯誤 6794 | 速度 1.6/秒 | 剩 ~42 分鐘
[10:36:28]    33300/37308 (89.3%) | 已抓 26470 篇 | 錯誤 6830 | 速度 1.6/秒 | 剩 ~41 分鐘
[10:37:28]    33400/37308 (89.5%) | 已抓 26549 篇 | 錯誤 6851 | 速度 1.6/秒 | 剩 ~40 分鐘
[10:38:30]    33500/37308 (89.8%) | 已抓 26640 篇 | 錯誤 6860 | 速度 1.6/秒 | 剩 ~39 分鐘
[10:39:30]    33600/37308 (90.1%) | 已抓 26733 篇 | 錯誤 6867 | 速度 1.6/秒 | 剩 ~38 分鐘
[10:40:32]    33700/37308 (90.3%) | 已抓 26832 篇 | 錯誤 6868 | 速度 1.6/秒 | 剩 ~37 分鐘
[10:41:33]    33800/37308 (90.6%) | 已抓 26915 篇 | 錯誤 6885 | 速度 1.6/秒 | 剩 ~36 分鐘
[10:42:35]    33900/37308 (90.9%) | 已抓 27005 篇 | 錯誤 6895 | 速度 1.6/秒 | 剩 ~35 分鐘
[10:43:37]    34000/37308 (91.1%) | 已抓 27076 篇 | 錯誤 6924 | 速度 1.6/秒 | 剩 ~34 分鐘
[10:44:38]    34100/37308 (91.4%) | 已抓 27150 篇 | 錯誤 6950 | 速度 1.6/秒 | 剩 ~33 分鐘
[10:45:40]    34200/37308 (91.7%) | 已抓 27221 篇 | 錯誤 6979 | 速度 1.6/秒 | 剩 ~32 分鐘
[10:46:40]    34300/37308 (91.9%) | 已抓 27304 篇 | 錯誤 6996 | 速度 1.6/秒 | 剩 ~31 分鐘
[10:47:42]    34400/37308 (92.2%) | 已抓 27368 篇 | 錯誤 7032 | 速度 1.6/秒 | 剩 ~30 分鐘
[10:48:44]    34500/37308 (92.5%) | 已抓 27423 篇 | 錯誤 7077 | 速度 1.6/秒 | 剩 ~29 分鐘
[10:49:45]    34600/37308 (92.7%) | 已抓 27513 篇 | 錯誤 7087 | 速度 1.6/秒 | 剩 ~28 分鐘
[10:50:47]    34700/37308 (93.0%) | 已抓 27602 篇 | 錯誤 7098 | 速度 1.6/秒 | 剩 ~27 分鐘
[10:51:47]    34800/37308 (93.3%) | 已抓 27627 篇 | 錯誤 7173 | 速度 1.6/秒 | 剩 ~26 分鐘
[10:52:47]    34900/37308 (93.5%) | 已抓 27656 篇 | 錯誤 7244 | 速度 1.6/秒 | 剩 ~25 分鐘
[10:53:49]    35000/37308 (93.8%) | 已抓 27665 篇 | 錯誤 7335 | 速度 1.6/秒 | 剩 ~24 分鐘
[10:54:50]    35100/37308 (94.1%) | 已抓 27673 篇 | 錯誤 7427 | 速度 1.6/秒 | 剩 ~23 分鐘
[10:55:51]    35200/37308 (94.3%) | 已抓 27684 篇 | 錯誤 7516 | 速度 1.6/秒 | 剩 ~22 分鐘
[10:56:52]    35300/37308 (94.6%) | 已抓 27698 篇 | 錯誤 7602 | 速度 1.6/秒 | 剩 ~20 分鐘
[10:57:52]    35400/37308 (94.9%) | 已抓 27710 篇 | 錯誤 7690 | 速度 1.6/秒 | 剩 ~19 分鐘
[10:58:53]    35500/37308 (95.2%) | 已抓 27779 篇 | 錯誤 7721 | 速度 1.6/秒 | 剩 ~18 分鐘
[10:59:55]    35600/37308 (95.4%) | 已抓 27831 篇 | 錯誤 7769 | 速度 1.6/秒 | 剩 ~17 分鐘
[11:00:58]    35700/37308 (95.7%) | 已抓 27878 篇 | 錯誤 7822 | 速度 1.6/秒 | 剩 ~16 分鐘
[11:01:59]    35800/37308 (96.0%) | 已抓 27924 篇 | 錯誤 7876 | 速度 1.6/秒 | 剩 ~15 分鐘
[11:03:00]    35900/37308 (96.2%) | 已抓 27963 篇 | 錯誤 7937 | 速度 1.6/秒 | 剩 ~14 分鐘
[11:04:01]    36000/37308 (96.5%) | 已抓 28005 篇 | 錯誤 7995 | 速度 1.6/秒 | 剩 ~13 分鐘
[11:05:02]    36100/37308 (96.8%) | 已抓 28061 篇 | 錯誤 8039 | 速度 1.6/秒 | 剩 ~12 分鐘
[11:06:03]    36200/37308 (97.0%) | 已抓 28127 篇 | 錯誤 8073 | 速度 1.6/秒 | 剩 ~11 分鐘
[11:07:05]    36300/37308 (97.3%) | 已抓 28181 篇 | 錯誤 8119 | 速度 1.6/秒 | 剩 ~10 分鐘
[11:08:06]    36400/37308 (97.6%) | 已抓 28209 篇 | 錯誤 8191 | 速度 1.6/秒 | 剩 ~9 分鐘
[11:09:06]    36500/37308 (97.8%) | 已抓 28280 篇 | 錯誤 8220 | 速度 1.6/秒 | 剩 ~8 分鐘
[11:10:08]    36600/37308 (98.1%) | 已抓 28306 篇 | 錯誤 8294 | 速度 1.6/秒 | 剩 ~7 分鐘
[11:11:09]    36700/37308 (98.4%) | 已抓 28357 篇 | 錯誤 8343 | 速度 1.6/秒 | 剩 ~6 分鐘
[11:12:10]    36800/37308 (98.6%) | 已抓 28424 篇 | 錯誤 8376 | 速度 1.6/秒 | 剩 ~5 分鐘
[11:13:12]    36900/37308 (98.9%) | 已抓 28488 篇 | 錯誤 8412 | 速度 1.6/秒 | 剩 ~4 分鐘
[11:14:13]    37000/37308 (99.2%) | 已抓 28570 篇 | 錯誤 8430 | 速度 1.6/秒 | 剩 ~3 分鐘
[11:15:15]    37100/37308 (99.4%) | 已抓 28610 篇 | 錯誤 8490 | 速度 1.6/秒 | 剩 ~2 分鐘
[11:16:15]    37200/37308 (99.7%) | 已抓 28669 篇 | 錯誤 8531 | 速度 1.6/秒 | 剩 ~1 分鐘
[11:17:15]    37300/37308 (100.0%) | 已抓 28746 篇 | 錯誤 8554 | 速度 1.6/秒 | 剩 ~0 分鐘
[11:17:21] ✅ 建庫完成: 28753 篇
[11:17:21] 🔍 交叉比對: 自建庫 vs CNN Archive
[11:17:21]    自建庫: 28753 篇
[11:17:21]    下載 CNN Archive...
[11:17:22]    CNN Archive: 26286 篇
[11:17:22] 
   📊 比對結果:
[11:17:22]       吻合: 17063 篇
[11:17:22]       只在 CNN: 6687 篇
[11:17:22]       只在自建庫: 5305 篇
[11:17:22]       吻合率: 58.7%
[11:17:22]       判定: PARTIAL
[11:17:22]    💾 報告存入 verify_report.json
